Age,Gender,Living_Status,Credit_Amt>20000,Credit_overdue,Car_two_wheeler,Residence,Credit_default,Stable_Income,Employment_Tenure(Months),Monthly_Income,Alternative_Source,Loan_repayment,Loan_type,Loan_default,Loan_int_rate,Loan_Amt,Collateral_asset,Financial_Counselling,Financial_budgeting,Credit_rating_awareness,Bank_name,Bank_tenure,Loan_services_usage,Interaction_time,Interest_rate_satisfaction,Digital_lending,Digital_leding_frequency,Recommendation_likelihood,loan_processing_delays,Financial_advice,churn_possibility,Reasons_for_churn
29,Female,Single,Yes,Yes,No,Rural Area,Yes,No,18,28000,No,Yes,Debt Consolidation,Yes,15,625500,No,No,I don't have a specific budget,No,Federal Bank,Less than 3 Years,None,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
29,Female,"Conjugal (Married, Live-in, Co live)",Yes,Yes,Yes,Tier 2 City,Yes,Yes,19,29000,No,Yes,Debt Consolidation,Yes,13,649500,No,No,I don't have a specific budget,Yes,Axis bank,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Occasionally,Yes,Lower interest rates elsewhere
30,Female,"Conjugal (Married, Live-in, Co live)",Yes,Yes,Yes,Tier 2 City,Yes,Yes,21,29000,No,Yes,Debt Consolidation,Yes,15,681500,No,No,I don't have a specific budget,Yes,Axis bank,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Occasionally,Yes,Lower interest rates elsewhere
31,Male,Single,Yes,Yes,Yes,Tier 1 City,Yes,Yes,4,37000,No,Yes,Debt Consolidation,Yes,15,737500,No,No,I don't have a specific budget,Yes,HDFC,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
32,Female,Single,Yes,Yes,Yes,Tier 1 City,Yes,Yes,7,37000,No,Yes,Debt Consolidation,Yes,15,793500,No,No,I don't have a specific budget,Yes,HDFC,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
32,Male,"Conjugal (Married, Live-in, Co live)",Yes,Yes,Yes,Rural Area,Yes,Yes,9,37000,No,Yes,Debt Consolidation,Yes,16,817500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
32,Female,Single,Yes,Yes,Yes,Rural Area,Yes,Yes,11,37000,No,No,Medical ,Yes,13,849500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
32,Male,Single,Yes,Yes,No,Tier 1 City,Yes,Yes,12,37000,No,Yes,Debt Consolidation,Yes,15,873500,No,No,I don't have a specific budget,Yes,HDFC Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Occasionally,Yes,Lower interest rates elsewhere
33,Female,"Conjugal (Married, Live-in, Co live)",No,Yes,Yes,Rural Area,Yes,Yes,14,55250,No,No,Debt Consolidation,Yes,15,905500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Occassionally,2,Yes,Frequently,Yes,Lower interest rates elsewhere
34,Female,Single,Yes,No,No,Tier 1 City,No,Yes,19,44200,Yes,Yes,Debt Consolidation,Yes,14,985500,No,No,I don't have a specific budget,Yes,HDFC Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Occassionally,2,Yes,Occasionally,Yes,Lower interest rates elsewhere
23,Male,Single,Yes,Yes,Yes,Rural Area,Yes,Yes,5,21250,No,No,Debt Consolidation,Yes,16,65500,No,No,I don't have a specific budget,No,SBI,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
25,Female,Single,Yes,Yes,No,Tier 1 City,Yes,No,7,22250,No,Yes,Home Loan,Yes,15,97500,No,No,I don't have a specific budget,No,SBI,Less than 3 Years,None,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
25,Male,Single,Yes,Yes,No,Rural Area,Yes,No,9,23000,No,Yes,Debt Consolidation,Yes,12,121500,No,No,I don't have a specific budget,No,Canara bank ,Less than 3 Years,None,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
25,Female,Single,Yes,Yes,No,Tier 1 City,Yes,Yes,11,24000,No,Yes,Debt Consolidation,Yes,14,153500,No,No,I don't have a specific budget,No,"Canara, HDFC ",Less than 3 Years,None,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
26,Female,Single,Yes,Yes,Yes,Tier 1 City,Yes,Yes,12,24750,No,No,Debt Consolidation,Yes,15,177500,No,No,I don't have a specific budget,No,Federal Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
26,Male,Single,Yes,Yes,No,Tier 1 City,Yes,Yes,14,25750,No,No,Medical ,Yes,14,209500,No,No,I don't have a specific budget,No,"Canara, HDFC ",Less than 3 Years,None,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
26,Female,Single,Yes,Yes,Yes,Tier 1 City,Yes,Yes,16,26500,No,No,Medical ,Yes,13,233500,No,No,I don't have a specific budget,No,HDFC,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
26,Male,Single,Yes,Yes,Yes,Tier 1 City,Yes,Yes,18,27500,No,Yes,Home Loan,Yes,16,265500,No,No,I don't have a specific budget,No,Federal Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
26,Male,Single,Yes,Yes,Yes,Tier 1 City,Yes,Yes,19,28250,No,No,Medical ,Yes,16,289500,No,No,I don't have a specific budget,No,Federal Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
27,Male,"Conjugal (Married, Live-in, Co live)",Yes,Yes,No,Rural Area,Yes,No,21,29250,No,Yes,Debt Consolidation,Yes,15,321500,No,No,I don't have a specific budget,No,Federal Bank,Less than 3 Years,None,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
27,Male,Single,No,Yes,Yes,Tier 1 City,Yes,Yes,23,30000,No,Yes,Debt Consolidation,Yes,16,345500,No,No,I don't have a specific budget,No,Federal Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
27,Female,"Conjugal (Married, Live-in, Co live)",No,Yes,No,Tier 1 City,Yes,No,24,31000,No,No,Medical ,Yes,13,377500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,None,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
28,Female,"Conjugal (Married, Live-in, Co live)",Yes,Yes,No,Tier 1 City,Yes,Yes,5,33000,Yes,No,Medical ,Yes,14,441500,No,No,I don't have a specific budget,No,HDFC Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
28,Male,Single,Yes,Yes,Yes,Tier 1 City,Yes,Yes,7,34000,No,Yes,Debt Consolidation,Yes,13,473500,No,No,I don't have a specific budget,No,HDFC,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
28,Female,Single,Yes,Yes,Yes,Tier 1 City,Yes,Yes,8,34750,Yes,Yes,Debt Consolidation,Yes,15,497500,No,No,I don't have a specific budget,Yes,Federal Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
29,Female,"Conjugal (Married, Live-in, Co live)",No,Yes,No,Tier 1 City,Yes,Yes,10,35750,No,No,Debt Consolidation,Yes,16,529500,No,No,I don't have a specific budget,Yes,"Canara, HDFC ",Less than 3 Years,None,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
29,Male,Single,Yes,Yes,Yes,Tier 1 City,Yes,Yes,12,36500,No,Yes,Debt Consolidation,Yes,16,553500,No,No,I don't have a specific budget,Yes,HDFC,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
29,Female,Single,No,Yes,No,Tier 1 City,Yes,No,14,37500,No,No,Medical ,Yes,16,585500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,None,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
29,Male,"Conjugal (Married, Live-in, Co live)",Yes,Yes,Yes,Tier 1 City,Yes,Yes,15,38250,No,Yes,Debt Consolidation,Yes,13,609500,No,No,I don't have a specific budget,Yes,HDFC,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
29,Male,Single,No,Yes,No,Tier 1 City,Yes,No,17,39250,No,Yes,Home Loan,Yes,13,641500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,None,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
30,Male,Single,No,Yes,No,Tier 1 City,Yes,Yes,19,40000,Yes,Yes,Home Loan,Yes,15,665500,No,No,I don't have a specific budget,Yes,HDFC Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Occasionally,Yes,Lower interest rates elsewhere
30,Female,Single,Yes,Yes,No,Rural Area,Yes,No,21,24750,Yes,Yes,Debt Consolidation,Yes,12,697500,No,No,I don't have a specific budget,No,Canara bank ,Less than 3 Years,None,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
30,Male,"Conjugal (Married, Live-in, Co live)",No,Yes,Yes,Tier 1 City,Yes,Yes,22,27000,Yes,Yes,Debt Consolidation,Yes,14,721500,No,No,I don't have a specific budget,Yes,Federal Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Occasionally,Yes,Lower interest rates elsewhere
31,Male,Single,Yes,Yes,Yes,Tier 2 City,Yes,Yes,24,30000,No,Yes,Debt Consolidation,Yes,15,753500,No,No,I don't have a specific budget,Yes,Axis bank,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Occasionally,Yes,Lower interest rates elsewhere
32,Female,Single,Yes,Yes,Yes,Tier 1 City,Yes,Yes,5,33750,No,Yes,Debt Consolidation,Yes,13,793500,No,No,I don't have a specific budget,Yes,HDFC,Less than 3 Years,1-3 Times,More than 1 Hour,Very Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
32,Female,Single,Yes,Yes,No,Rural Area,Yes,No,7,36750,Yes,No,Medical ,Yes,16,825500,No,No,I don't have a specific budget,No,Canara bank ,Less than 3 Years,None,More than 1 Hour,Neutral,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
32,Female,Single,No,Yes,Yes,Rural Area,Yes,Yes,8,39000,Yes,No,Medical ,Yes,16,849500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
32,Male,Single,No,Yes,Yes,Tier 1 City,Yes,Yes,10,42000,Yes,No,Home Loan,Yes,16,881500,No,No,I don't have a specific budget,Yes,Federal Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Occasionally,Yes,Lower interest rates elsewhere
33,Female,"Conjugal (Married, Live-in, Co live)",No,Yes,Yes,Rural Area,Yes,Yes,12,44250,Yes,No,Debt Consolidation,Yes,15,905500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
33,Male,Single,No,Yes,No,Tier 1 City,Yes,Yes,14,45750,Yes,No,Medical ,Yes,16,937500,No,No,I don't have a specific budget,Yes,HDFC Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Occasionally,Yes,Lower interest rates elsewhere
34,Male,Single,Yes,Yes,No,Rural Area,Yes,No,15,45750,No,No,Home Loan,Yes,12,961500,No,No,I don't have a specific budget,No,Federal Bank,Less than 3 Years,None,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
34,Female,"Conjugal (Married, Live-in, Co live)",No,Yes,No,Tier 1 City,Yes,Yes,17,45750,Yes,Yes,Home Loan,Yes,15,993500,No,No,I don't have a specific budget,Yes,HDFC Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Occasionally,Yes,Lower interest rates elsewhere
34,Male,Single,No,Yes,No,Tier 1 City,Yes,No,19,45750,No,Yes,Debt Consolidation,Yes,16,1017500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,None,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
35,Male,Single,Yes,Yes,No,Tier 1 City,Yes,Yes,21,45750,No,Yes,Home Loan,Yes,16,1049500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,None,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
35,Female,"Conjugal (Married, Live-in, Co live)",No,Yes,No,Rural Area,Yes,Yes,22,45750,Yes,Yes,Ventures,Yes,15,1073500,No,No,I don't have a specific budget,No,Canara bank ,Less than 3 Years,None,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
36,Female,"Conjugal (Married, Live-in, Co live)",Yes,Yes,No,Tier 1 City,Yes,Yes,24,45750,No,Yes,Home Loan,Yes,12,1105500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,None,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
36,Female,Single,Yes,Yes,No,Tier 1 City,Yes,Yes,5,48000,No,Yes,Debt Consolidation,Yes,12,1169500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,None,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
37,Female,"Conjugal (Married, Live-in, Co live)",Yes,Yes,Yes,Rural Area,Yes,Yes,7,48000,Yes,Yes,Home Loan,Yes,13,1201500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
37,Male,Single,No,Yes,Yes,Tier 2 City,Yes,Yes,8,48000,No,Yes,Home Loan,Yes,15,1225500,No,No,I don't have a specific budget,Yes,Axis bank,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Occasionally,Yes,Lower interest rates elsewhere
37,Female,Single,No,Yes,No,Rural Area,Yes,Yes,10,48000,Yes,No,Medical ,Yes,13,1257500,No,No,I don't have a specific budget,No,Canara bank ,Less than 3 Years,None,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
37,Male,Single,Yes,Yes,Yes,Tier 1 City,Yes,Yes,12,51000,No,No,Medical ,Yes,15,1281500,No,No,I don't have a specific budget,Yes,HDFC,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
38,Female,Single,Yes,Yes,No,Tier 1 City,Yes,Yes,14,51000,No,No,Medical ,Yes,16,1313500,No,No,I don't have a specific budget,Yes,"Canara, HDFC ",Less than 3 Years,None,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
39,Male,Single,No,Yes,No,Tier 1 City,Yes,Yes,15,51000,No,No,Debt Consolidation,Yes,13,1337500,No,No,I don't have a specific budget,Yes,"Canara, HDFC ",Less than 3 Years,None,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
39,Female,Single,No,Yes,No,Rural Area,Yes,Yes,17,51000,No,Yes,Debt Consolidation,Yes,15,1369500,No,No,I don't have a specific budget,No,Federal Bank,Less than 3 Years,None,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
39,Female,Single,No,Yes,No,Tier 1 City,Yes,Yes,19,51000,No,No,Medical ,Yes,13,1393500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,None,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
39,Male,"Conjugal (Married, Live-in, Co live)",No,Yes,Yes,Rural Area,Yes,Yes,21,51000,Yes,No,Medical ,Yes,12,1425500,No,No,I don't have a specific budget,Yes,SBI,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
39,Male,Single,No,Yes,Yes,Tier 1 City,Yes,Yes,22,53000,Yes,Yes,Debt Consolidation,Yes,16,1449500,No,No,I don't have a specific budget,Yes,HDFC,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
40,Male,"Conjugal (Married, Live-in, Co live)",No,Yes,Yes,Tier 1 City,Yes,Yes,24,53000,Yes,Yes,Debt Consolidation,Yes,15,1481500,No,No,I don't have a specific budget,Yes,Federal Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Occasionally,Yes,Lower interest rates elsewhere
41,Male,Single,No,Yes,No,Rural Area,Yes,Yes,5,53000,Yes,No,Debt Consolidation,Yes,16,1537500,No,No,I don't have a specific budget,No,Canara bank ,Less than 3 Years,None,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
41,Male,"Conjugal (Married, Live-in, Co live)",No,Yes,No,Rural Area,Yes,Yes,7,53000,Yes,No,Medical ,Yes,13,1569500,No,No,I don't have a specific budget,No,Canara bank ,Less than 3 Years,None,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
41,Female,"Conjugal (Married, Live-in, Co live)",No,Yes,Yes,Tier 2 City,Yes,Yes,8,53000,Yes,Yes,Medical ,Yes,16,1593500,No,No,I don't have a specific budget,Yes,Axis bank,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
41,Female,Single,No,Yes,No,Tier 1 City,Yes,Yes,10,57000,Yes,Yes,Debt Consolidation,Yes,15,1625500,No,No,I don't have a specific budget,Yes,HDFC Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
41,Female,Single,No,Yes,Yes,Tier 2 City,Yes,Yes,12,57000,Yes,Yes,Home Loan,Yes,14,1649500,No,No,I don't have a specific budget,Yes,Axis bank,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
42,Male,"Conjugal (Married, Live-in, Co live)",No,Yes,Yes,Tier 1 City,Yes,Yes,14,57000,Yes,No,Debt Consolidation,Yes,13,1681500,No,No,I don't have a specific budget,Yes,Federal Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
42,Male,"Conjugal (Married, Live-in, Co live)",Yes,Yes,No,Rural Area,Yes,Yes,15,57000,Yes,Yes,Home Loan,Yes,15,1705500,No,No,I don't have a specific budget,No,Federal Bank,Less than 3 Years,None,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
42,Female,Single,No,Yes,Yes,Tier 1 City,Yes,Yes,17,57000,Yes,No,Medical ,Yes,14,1737500,No,No,I don't have a specific budget,Yes,Federal Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
42,Male,Single,No,Yes,No,Tier 1 City,Yes,Yes,19,57000,No,Yes,Home Loan,Yes,12,1761500,No,Yes,I don't have a specific budget,Yes,"Canara, HDFC ",Less than 3 Years,None,More than 1 Hour,Dissatisfied,No,Very Frequently,2,Yes,Frequently,Yes,Lower interest rates elsewhere
22,Male,"Conjugal (Married, Live-in, Co live)",Yes,Yes,No,Rural Area,Yes,No,21,22000,No,No,Home Loan,Yes,16,58000,No,No,I don't have a specific budget,No,Canara bank ,Less than 3 Years,None,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
23,Male,Single,Yes,Yes,No,Tier 1 City,Yes,Yes,22,22000,No,No,Medical ,Yes,12,81500,No,No,I don't have a specific budget,No,"Canara, HDFC ",Less than 3 Years,None,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
25,Male,"Conjugal (Married, Live-in, Co live)",Yes,Yes,No,Tier 1 City,Yes,Yes,24,22000,No,Yes,Ventures,Yes,16,113500,No,No,I don't have a specific budget,No,HDFC Bank,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
25,Female,Single,Yes,Yes,Yes,Tier 1 City,Yes,Yes,10,22000,No,Yes,Debt Consolidation,Yes,12,137500,No,No,I don't have a specific budget,No,HDFC,Less than 3 Years,1-3 Times,More than 1 Hour,Dissatisfied,Yes,Very Frequently,2,Yes,Rarely,Yes,Lower interest rates elsewhere
25,Male,Single,Yes,Yes,No,Rural Area,Yes,No,12,22000,No,Yes,Debt Consolidation,Yes,16,169500,No,No,I don't have a specific budget,No,Federal Bank,Less than 3 Years,None,More than 1 Hour,Dissatisfied,Yes,Very Frequently,3,Yes,Rarely,Yes,Lower interest rates elsewhere
26,Male,Single,Yes,Yes,No,Tier 1 City,Yes,No,13,26000,No,Yes,Ventures,Yes,14,193500,No,No,I don't have a specific budget,No,SBI,Less than 3 Years,None,More than 1 Hour,Dissatisfied,Yes,Very Frequently,3,Yes,Rarely,Yes,Lower interest rates elsewhere
